route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,000075,OCESN7273F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87223263:3:1558:20251231,7273,1,14631,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,000046,OCESN7273F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87223263:3:1601:20251219,7273,1,14632,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,002576,OCESN7277F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87281006:4:1851:20260329,7277,1,14633,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,002584,OCESN7277F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87281006:4:1851:20260125,7277,1,14634,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,000258,OCESN7277F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87281006:4:1851:20260426,7277,1,14635,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,000044,OCESN7277F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87281006:4:1851:20251214,7277,1,14636,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,000013,OCESN7277F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87281006:4:1853:20251207,7277,1,14637,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,003972,OCESN7281F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87281006:4:1952:20260425,7281,1,14638,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,001056,OCESN7281F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87281006:4:1951:20260124,7281,1,14639,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,000337,OCESN7281F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87281006:4:1952:20260102,7281,1,14640,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,000397,OCESN7281F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87281006:4:1952:20260131,7281,1,14641,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,000068,OCESN7281F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87281006:4:1945:20260101,7281,1,14642,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,000008,OCESN7281F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87281006:4:1951:20251213,7281,1,14643,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,003466,OCESN7289F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87223263:3:2107:20260328,7289,1,14644,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,003415,OCESN7289F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87223263:3:2109:20260327,7289,1,14645,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,003866,OCESN7289F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87223263:3:2104:20260124,7289,1,14646,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,000046,OCESN7289F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87223263:3:2103:20251219,7289,1,14647,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,000270,OCESN7289F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87223263:3:2102:20260123,7289,1,14648,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,001246,OCESN7289F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87223263:3:2109:20260306,7289,1,14649,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,002750,OCESN7289F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87223263:3:2109:20260430,7289,1,14650,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,000274,OCESN7289F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87223263:3:2107:20260425,7289,1,14651,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,000010,OCESN7289F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87223263:3:2102:20251212,7289,1,14652,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,000008,OCESN7289F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87223263:3:2105:20251213,7289,1,14653,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,000044,OCESN7295F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87223263:3:2306:20251214,7295,1,14654,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,003973,OCESN7295F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87223263:3:2308:20260426,7295,1,14655,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,000357,OCESN7295F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87223263:3:2259:20260406,7295,1,14656,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,000227,OCESN7295F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87223263:3:2308:20260308,7295,1,14657,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,002584,OCESN7295F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87223263:3:2304:20260125,7295,1,14658,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,000013,OCESN7295F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87223263:3:2309:20251207,7295,1,14659,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,003974,OCESN7297F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87286542:6:2342:20251201,7297,1,14660,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,003764,OCESN7297F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87286542:6:2337:20260124,7297,1,14661,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,001712,OCESN7297F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87286005:3:2311:20260130,7297,1,14662,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,003975,OCESN7297F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87286005:3:2302:20260410,7297,1,14663,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,000362,OCESN7297F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87286542:6:2340:20251219,7297,1,14664,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,003976,OCESN7297F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87286542:6:2337:20260103,7297,1,14665,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,003977,OCESN7297F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87286542:6:2333:20260429,7297,1,14666,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,003978,OCESN7297F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87286542:6:2337:20260430,7297,1,14667,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,003979,OCESN7297F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87286005:3:2312:20260411,7297,1,14668,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,003053,OCESN7297F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87286542:6:2342:20260425,7297,1,14669,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,003980,OCESN7297F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87286542:6:2342:20251212,7297,1,14670,
FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16:,000008,OCESN7297F1187_F:OUI:FR:Line::BCFC862A-9AA4-4346-A561-488369FB0F16::87271007:87286542:6:2348:20251213,7297,1,14671,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000447,OCESN7304F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:808:20260327,7304,1,14672,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000005,OCESN7304F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:805:20251212,7304,1,14673,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000333,OCESN7304F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:809:20260430,7304,1,14674,
FR:Line::A0FA829F-1AEE-4DAE-8464-09CDCB107164:,008971,OCESN73100R1187_R:CTE:FR:Line::A0FA829F-1AEE-4DAE-8464-09CDCB107164::87611616:87611004:11:1249:20260429,73100,1,14675,
FR:Line::A0FA829F-1AEE-4DAE-8464-09CDCB107164:,000760,OCESN73101R1187_R:CTE:FR:Line::A0FA829F-1AEE-4DAE-8464-09CDCB107164::87611343:87611533:16:750:20260430,73101,0,14676,
FR:Line::A0FA829F-1AEE-4DAE-8464-09CDCB107164:,000643,OCESN73103R1187_R:CTE:FR:Line::A0FA829F-1AEE-4DAE-8464-09CDCB107164::87611533:87611483:5:942:20260329,73103,0,14677,
FR:Line::A0FA829F-1AEE-4DAE-8464-09CDCB107164:,001290,OCESN73105R1187_R:CTE:FR:Line::A0FA829F-1AEE-4DAE-8464-09CDCB107164::87611343:87611616:4:1159:20251211,73105,0,14678,
FR:Line::A0FA829F-1AEE-4DAE-8464-09CDCB107164:,000010,OCESN73107R1187_R:CTE:FR:Line::A0FA829F-1AEE-4DAE-8464-09CDCB107164::87611616:87611533:8:2401:20251212,73107,0,14679,
FR:Line::A0FA829F-1AEE-4DAE-8464-09CDCB107164:,003983,OCESN73109R1187_R:CTE:FR:Line::A0FA829F-1AEE-4DAE-8464-09CDCB107164::87611004:87611616:11:2337:20260429,73109,0,14680,
FR:Line::A0FA829F-1AEE-4DAE-8464-09CDCB107164:,000994,OCESN73109R1187_R:CTE:FR:Line::A0FA829F-1AEE-4DAE-8464-09CDCB107164::87611004:87611533:18:2424:20251213,73109,0,14681,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,003941,OCESN7312F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1009:20260124,7312,1,14682,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,003894,OCESN7312F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1008:20260425,7312,1,14683,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,001191,OCESN7312F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1008:20260307,7312,1,14684,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000337,OCESN7312F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1009:20260102,7312,1,14685,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000008,OCESN7312F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1012:20251213,7312,1,14686,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,003985,OCESN7320F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1432:20260430,7320,1,14687,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,003986,OCESN7320F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1432:20251231,7320,1,14688,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000046,OCESN7320F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1434:20251219,7320,1,14689,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000005,OCESN7320F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1432:20251212,7320,1,14690,
FR:Line::8A45A100-4B0A-430B-BAD0-EDB1ECD38F84:,001055,OCESN73200R1187_R:CTE:FR:Line::8A45A100-4B0A-430B-BAD0-EDB1ECD38F84::87611004:87615005:5:142:20260425,73200,,14691,
FR:Line::8A45A100-4B0A-430B-BAD0-EDB1ECD38F84:,000720,OCESN73201R1187_R:CTE:FR:Line::8A45A100-4B0A-430B-BAD0-EDB1ECD38F84::87615005:87611004:5:2153:20260426,73201,1,14692,
FR:Line::3730A943-C62B-4673-845F-64A7E3DAF78B:,000013,OCESN73201R1187_R:CTE:FR:Line::3730A943-C62B-4673-845F-64A7E3DAF78B::87615005:87611004:5:2153:20251207,73201,1,14693,
FR:Line::8A45A100-4B0A-430B-BAD0-EDB1ECD38F84:,000720,OCESN73202R1187_R:CTE:FR:Line::8A45A100-4B0A-430B-BAD0-EDB1ECD38F84::87611004:87615005:5:2440:20260426,73202,,14694,
FR:Line::3730A943-C62B-4673-845F-64A7E3DAF78B:,000013,OCESN73202R1187_R:CTE:FR:Line::3730A943-C62B-4673-845F-64A7E3DAF78B::87611004:87615005:5:2440:20251207,73202,0,14695,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000068,OCESN7322F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1457:20260101,7322,1,14696,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,001056,OCESN7322F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1457:20260124,7322,1,14697,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000358,OCESN7322F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1505:20260425,7322,1,14698,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000337,OCESN7322F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1457:20260102,7322,1,14699,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000008,OCESN7322F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1509:20251213,7322,1,14700,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000237,OCESN7324F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1608:20260406,7324,1,14701,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,003987,OCESN7324F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1609:20260426,7324,1,14702,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000044,OCESN7324F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1612:20251214,7324,1,14703,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000013,OCESN7324F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1609:20251207,7324,1,14704,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,003988,OCESN7326F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1716:20260425,7326,1,14705,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000337,OCESN7326F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1716:20260102,7326,1,14706,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000008,OCESN7326F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1716:20251213,7326,1,14707,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,002869,OCESN7330F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1811:20251217,7330,1,14708,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,003989,OCESN7330F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1808:20260430,7330,1,14709,
FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201:,000720,OCESN73301R1187_R:CTE:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87671008:4:2425:20260426,73301,1,14710,
FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201:,000013,OCESN73301R1187_R:CTE:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87672006:6:2613:20251207,73301,1,14711,
FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201:,000734,OCESN73303R1187_R:CTE:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611095:87671008:3:2418:20260430,73303,1,14712,
FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201:,000010,OCESN73303R1187_R:CTE:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611038:87672006:5:2648:20251212,73303,1,14713,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000097,OCESN7334F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1908:20260426,7334,1,14714,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000013,OCESN7334F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:1909:20251207,7334,1,14715,
FR:Line::2239CF74-2DDE-4ECF-9A3F-022E65221125:,000160,OCESN734F1187_F:OUI:FR:Line::2239CF74-2DDE-4ECF-9A3F-022E65221125::87746479:87686006:5:1229:20260307,734,0,14716,
FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0:,008975,OCESN73400R1187_R:CTE:FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0::87695015:87611152:30:710:20251231,73400,1,14717,
FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0:,008975,OCESN73401R1187_R:CTE:FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0::87611152:87695015:30:850:20251231,73401,0,14718,
FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0:,008977,OCESN73402R1187_R:CTE:FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0::87695015:87611152:30:956:20251231,73402,1,14719,
FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0:,008980,OCESN73403R1187_R:CTE:FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0::87611152:87695015:30:955:20251231,73403,0,14720,
FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0:,003993,OCESN73404R1187_R:CTE:FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0::87695015:87611152:30:1110:20251228,73404,1,14721,
FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0:,008980,OCESN73405R1187_R:CTE:FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0::87611152:87695015:30:1240:20251231,73405,0,14722,
FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0:,008977,OCESN73406R1187_R:CTE:FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0::87695015:87611152:30:1206:20251231,73406,1,14723,
FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0:,003994,OCESN73407R1187_R:CTE:FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0::87611152:87695015:30:1455:20251228,73407,0,14724,
FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0:,003993,OCESN73408R1187_R:CTE:FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0::87695015:87611152:30:1341:20251228,73408,1,14725,
FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0:,008975,OCESN73409R1187_R:CTE:FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0::87611152:87611236:29:1654:20251231,73409,0,14726,
FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0:,008975,OCESN73410R1187_R:CTE:FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0::87695015:87611152:30:1546:20251231,73410,1,14727,
FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0:,003994,OCESN73411R1187_R:CTE:FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0::87611152:87611236:29:1852:20251228,73411,0,14728,
FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0:,003994,OCESN73412R1187_R:CTE:FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0::87695015:87611152:30:1607:20251228,73412,1,14729,
OCESN-87611152-87611236,000005,OCESN73413R1187_R:CTE:OCESN-87611152-87611236:87611152:87611236:29:1947:20251212,73413,0,14730,
FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0:,003995,OCESN73413R1187_R:CTE:FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0::87611152:87611236:29:1947:20251231,73413,0,14731,
FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0:,000046,OCESN73414R1187_R:CTE:FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0::87695015:87611152:30:1607:20251219,73414,1,14732,
FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0:,008980,OCESN73415R1187_R:CTE:FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0::87611152:87695015:30:2155:20251231,73415,0,14733,
FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0:,003994,OCESN73416R1187_R:CTE:FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0::87695015:87611152:30:1751:20251228,73416,1,14734,
FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0:,008975,OCESN73418R1187_R:CTE:FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0::87611236:87611152:29:1809:20251231,73418,1,14735,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,003996,OCESN7342F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:2109:20260426,7342,1,14736,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000357,OCESN7342F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:2109:20260406,7342,1,14737,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000013,OCESN7342F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:2109:20251207,7342,1,14738,
FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0:,003994,OCESN73420R1187_R:CTE:FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0::87611236:87611152:29:2005:20251228,73420,1,14739,
FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0:,008975,OCESN73422R1187_R:CTE:FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0::87611236:87611152:29:2052:20251231,73422,1,14740,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,003997,OCESN7344F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:2208:20260425,7344,1,14741,
FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0:,000046,OCESN73450R1187_R:CTE:FR:Line::2B0506BC-0CB9-4FFC-B90C-E202497AE4F0::87695015:87611152:3:1655:20251219,73450,1,14742,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,003998,OCESN7346F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:2248:20260430,7346,1,14743,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000877,OCESN7346F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:2248:20251218,7346,1,14744,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,001882,OCESN7346F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:2248:20260122,7346,1,14745,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,003470,OCESN7346F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:2248:20260327,7346,1,14746,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000005,OCESN7346F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87281006:87271007:6:2244:20251212,7346,1,14747,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,003999,OCESN7355F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87271007:87281006:6:1004:20260430,7355,0,14748,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000075,OCESN7355F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87271007:87281006:6:1004:20251231,7355,0,14749,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000005,OCESN7355F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87271007:87281006:6:1018:20251212,7355,0,14750,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,003475,OCESN7359F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87271007:87281006:6:1104:20260328,7359,0,14751,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,001745,OCESN7359F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87271007:87281006:6:1001:20260425,7359,0,14752,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,003950,OCESN7359F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87271007:87281006:6:1006:20260307,7359,0,14753,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000337,OCESN7359F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87271007:87281006:6:1104:20260102,7359,0,14754,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,004000,OCESN7359F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87271007:87281006:6:1104:20260124,7359,0,14755,
FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F:,000277,OCESN7359F1187_F:OUI:FR:Line::409E20F1-3A95-426A-B174-0008A078BE1F::87271007:87281006:6:1104:20260404,7359,0,14756,
