stop_id,name,abbrev,code_insee,lat,lon
87696492,Cercy-la-Tour,CLT,58046,46.8578816,3.6452029
87382655,Cergy le Haut,CJV,95127,49.0484932,2.0118725
87381905,Cergy Préfecture,CYP,95127,49.03639,2.07982
87382499,Cergy Saint-Christophe,CYC,95127,49.0496151,2.0343975
87487280,Cerizay,CEZ,79062,46.8176878,-0.6689931
87182410,Cernay (Haut-Rhin),CEF,68063,47.802,7.1737
87276063,Cernay (Val-d'Oise),CEJ,95219,48.98539,2.2568
87582742,Cérons,CGD,33120,44.632346,-0.340526
87723452,Cessieu,CIU,38064,45.5611596,5.3761179
87682161,Cesson,CES,77067,48.56563,2.5938
87334490,Cesson-Sévigné,CGT,35051,48.11281,-1.60211
87743302,Ceyzériat,CZR,01072,46.1834877,5.3258417
87597112,Chabenet,CBQ,36161,46.6265259,1.5076773
87747212,Châbons,CKN,38065,45.4383566,5.4281009
87576223,Chabris,CGY,36034,47.2549836,1.6459424
87713578,Chagny,CHY,71073,46.907269,4.749682
87574111,Chaingy Fourneaux Plage,CFX,45067,47.8770705,1.782422
87583690,Chalais,CIC,16073,45.2708327,0.0435966
87481390,Challans,CLS,85047,46.843962,-1.871879
87725002,Chalon-sur-Saône,CSS,71076,46.781612,4.843454
87484204,Chalonnes-sur-Loire,CCE,49063,47.34306,-0.74306
87174003,Châlons-en-Champagne,CMP,51108,48.955252,4.348656
87734731,Chamalières-sur-Loire,CML,43049,45.2047385,3.9909202
87545152,Chamarande,CHK,91132,48.514244,2.215854
87741009,Chambéry - Challes-les-Eaux,CRL,73065,45.571302,5.919547
87276725,Chambly,CVK,60139,49.16362,2.24048
87775221,Chamborigaud,CBO,30080,44.3002429,3.9793332
87571463,Chambourg-sur-Indre,CMG,37049,47.1821629,0.9648363
87721829,Chamelet,CWE,69039,45.9816414,4.5069346
87462085,Chamonix Aiguille du Midi,CHW,74056,45.91993,6.8667152
87746784,Chamonix-Mont-Blanc,CHX,74056,45.92277,6.87363
87741231,Chamousset,CSK,73068,45.5575744,6.2067432
87276030,Champ de Courses d'Enghien,CEG,95598,48.97975,2.29189
87393058,Champ de Mars Tour Eiffel,CPM,75115,48.8551134,2.2892141
87396275,Champagné,CGZ,72054,48.0197118,0.3352253
87171926,Champagne-Ardenne TGV,CGV,51058,49.214806,3.994632
87276519,Champagne-sur-Oise,CPI,95134,49.13573,2.24156
87682450,Champagne-sur-Seine,CME,77079,48.406531,2.799184
87185348,Champagney,CPY,70120,47.7031399,6.7012773
87715326,Champagnole,CPG,39097,46.7492981,5.9100314
87352047,Champagnole Paul-Émile Victor,PVT,39097,46.742483,5.9198128
87115873,Champbenoist - Poigny,CPK,77368,48.545567,3.287434
87141085,Champigneulles,CHG,54115,48.73499,6.16913
87683128,Champigny sur Yonne,CSY,89074,48.3237418,3.1305718
87725457,Champlan,CPL,91136,48.70804,2.28073
87683615,Champs - Saint-Bris,CAI,89077,47.7388182,3.6034756
87484352,Champtocé-sur-Loire,CWL,49068,47.4102457,-0.8685747
87783530,Chanac,CNA,48056,44.4739786,3.3454117
87116509,Changis - Saint-Jean,CJN,77084,48.95936,3.025394
87381475,Chanteloup-les-Vignes,CVF,78138,48.97095,2.02771
87481051,Chantenay,CHA,44109,47.1971227,-1.5943634
87696302,Chantenay-Saint-Imbert,CXI,58057,46.7283203,3.1720842
87276113,Chantilly - Gouvieux,CLY,60141,49.18724,2.45979
87486332,Chantonnay,CTO,85051,46.6898472,-1.0544144
87734343,Chapeauroux,CPX,48139,44.8380008,3.741923
87722710,Chaponost,CPT,69043,45.6984889,4.7643014
87276162,Chaponval,CPW,95039,49.0694825,2.1423781
87721530,Charbonnières-les-Bains,CRB,69044,45.782142,4.735912
87172007,Charleville-Mézières,CMZ,08105,49.767915,4.724952
87144055,Charmes,CHS,88090,48.378483,6.301537
87381194,Chars,CHR,95142,49.16268,1.93671
87394007,Chartres,CHH,28085,48.4482023,1.4813128
87682419,Chartrettes,CJR,77096,48.4870771,2.6950059
87722561,Chasse-sur-Rhône,CSR,38087,45.58237,4.794843
87575225,Chasseneuil-du-Poitou,CHN,86062,46.6517702,0.3730275
87775148,Chasseradès,CJD,48040,44.5539847,3.8399319
87751230,Château-Arnoux-Saint-Auban,SAU,04049,44.0615651,5.9973734
87396606,Château-du-Loir,CDL,72071,47.683392,0.414912
87543066,Château-Gaillard,CGK,28367,48.1416904,1.9128148
87595165,Château-l'Évêque,CEQ,24115,45.2445887,0.6882106
87574665,Château-Renault,CTI,37063,47.5877961,0.9015238
87116582,Château-Thierry,CTH,02168,49.038224,3.409514
87471524,Châteaubourg,CTG,35068,48.106361,-1.405159
87481648;87590372,Châteaubriant,CTB,44036,47.7175212,-1.3715152
87545756,Châteaudun,CUN,28088,48.073463,1.338133
87474064,Châteaulin,CEM,29026,48.2016033,-4.094308
87592105,Châteauneuf - Bujaleuf,CBF,87105,45.759316,1.6453027
87491506,Châteauneuf-sur-Charente,CSC,16090,45.599836,-0.0502
87576298,Châteauneuf-sur-Cher,CHC,18058,46.8568144,2.3103826
87597005,Châteauroux,CTX,36044,46.809737,1.699536
87144071,Châtel - Nomexy,CEO,88327,48.307156,6.387807
87696856,Châtel-Censoir,CAL,89091,47.5377695,3.6350455
87485110,Châtelaillon-Plage,CTL,17094,46.0783303,-1.0908909
87473140,Châtelaudren - Plouagat,CDN,22206,48.5332189,-2.9746782
87575142,Châtellerault,CRT,86066,46.818594,0.549279
87721753,Châtillon d'Azergues,CDZ,03069,45.8751815,4.6451164
87694778,Chauffailles,CHF,71120,46.2074552,4.3454278
87712679,Chaugey,CFJ,21356,47.0872036,5.2551914
87313478,Chaulnes,CHL,80186,49.8076201,2.8011421
87142000,Chaumont,CHM,52121,48.10976,5.1346
87381228,Chaumont-en-Vexin,CEV,60143,49.26139,1.87274
87296616,Chauny,CNY,02173,49.61119,3.22354
87715383,Chaux-des-Crotenay,LXR,39129,46.6545926,5.9438595
87393173,Chaville - Vélizy,CHV,78686,48.7998005,2.1845267
87382333,Chaville Rive Droite,CWJ,92022,48.81213,2.18785
87393207,Chaville Rive Gauche,CVI,92022,48.8047497,2.1882472
87721415,Chazay - Marcilly,CZM,69125,45.8729618,4.7252221
87746701,Chedde,CED,74208,45.9263464,6.7197662
87694398,Cheilly-lès-Maranges,CJL,71122,46.8924768,4.6758424
87116111,Chelles - Gournay,CSG,77108,48.874128,2.582484
87484246,Chemillé-en-Anjou,CHE,49092,47.217748,-0.731989
87683532,Chemilly - Appoigny,CAP,89096,47.8972366,3.5543936
87546317,Chemin d'Antony,CHQ,92002,48.748143,2.3126207
87141382,Chenevières,CKY,54125,48.5195062,6.6325613
87574491,Chenonceaux,CQH,37073,47.330554,1.0661
87444877,Cherbourg-en-Cotentin,CBU,50129,49.633505,-1.621515
87721761,Chessy,CZI,69056,45.885545,4.6222625
87471458,Chevaigné,CWH,35079,48.2089042,-1.6307622
87175117,Chevillon,CIN,52123,48.5245505,5.1117843
87543041,Chevilly,CVY,45093,48.0266215,1.8793013
87276311,Chevrières,CGB,60149,49.3373064,2.6828025
87116574,Chézy-sur-Marne,CYZ,02186,48.9919109,3.3644624
87393637,Chilly-Mazarin,CAZ,91161,48.7004413,2.3081837
87741116,Chindrieux,CWX,73085,45.8034376,5.8468876
87571687,Chinon,CHI,37072,47.163047,0.251538
87783290,Chirac,CAC,48049,44.5246607,3.2638181
87574848,Chissay-en-Touraine,CXT,41051,47.3349004,1.1333044
87342220,Chocques,CRG,62224,50.5382038,2.564749
87545285,Choisy-le-Roi,CLR,94022,48.763974,2.411102
87484303,Cholet,CHT,49099,47.065698,-0.869583
87763425,Chorges,CHO,05040,44.5458415,6.2718887
87574301,Chouzy-sur-Cisse,CZV,41055,47.5203249,1.247846
87571836,Cinq-Mars-la-Pile,CQM,37077,47.3452264,0.4604878
87611376,Cintegabelle,CBT,31145,43.3054202,1.5204268
87313551,Cires-lès-Mello,CIW,60155,49.2717956,2.3601903
87694646,Ciry-le-Noble,CYL,71132,46.6040913,4.2997146
87721746,Civrieux-d'Azergues,CZK,69059,45.8591831,4.7182413
87743344,Cize - Bolozon,CZQ,01051,46.2134803,5.4540677
87296178,Clacy - Mons,ONS,02196,49.5439229,3.5766816
87391565,Clamart,CMA,92023,48.813844,2.2733273
87696807,Clamecy,CLA,58079,47.4666984,3.5207672
87747626,Clelles - Mens,CMS,38113,44.8272443,5.6050622
87411819,Clères,CRS,76179,49.598964,1.106184
87313304,Clermont de l'Oise,CDO,60157,49.38531,2.41767
87782607,Clermont La Pardieu,COP,63113,45.766947,3.134163
87396895,Clermont La Rotonde,RTD,63113,45.7680954,3.0909704
87734004,Clermont-Ferrand,CLF,63113,45.778945,3.100543
87184622,Clerval,CVL,25156,47.3966577,6.4920574
87381129,Clichy - Levallois,CLL,75117,48.89678,2.2982
87481440,Clisson,CLI,44043,47.086142,-1.286172
87574509,Cloyes-sur-le-Loir,CLO,28103,47.9921032,1.2433542
87746370,Cluses,CLU,74081,46.061447,6.582663
87672139,Coarraze - Nay,CZN,64191,43.1818351,-0.2416429
87473579,Coat Guégan,CQG,22249,48.4803156,-3.2738023
87491449,Cognac,COG,16102,45.684682,-0.326112
87393272,Coignières,CGW,78168,48.7437672,1.920809
87784256,Collioure,COX,66053,42.5269437,3.0782319
87721225,Collonges - Fontaines,COF,69063,45.8291102,4.8466136
87713321,Collonges-lès-Premières,CLG,21183,47.2212533,5.2653478
87182014,Colmar,CMR,68066,48.073201,7.346967
87402297,Colmar Mésanges,CXM,68066,48.0860048,7.3336703
87181222,Colmar Saint-Joseph,CXJ,68066,48.0816399,7.3453397
87381087,Colombes,CBK,92025,48.92383,2.25939
87184556,Colombier-Fontaine,CFT,25159,47.4554849,6.6890071
87611467,Colomiers,COL,31149,43.603734,1.334221
87611921,Colomiers Lycée International,LYF,31149,43.6163055,1.3141157
87478057,Combourg,CUG,35085,48.41609,-1.72792
87682146,Combs-la-Ville - Quincy,CBV,77122,48.667179,2.547798
87641415,Commentry,CMY,03082,46.295102,2.739949
87175257,Commercy,CCY,55122,48.765749,5.58861
87272047,Compans,COJ,77123,48.9915767,2.6652718
87276691,Compiègne,CPE,60382,49.422005,2.823679
87387159,Conches-en-Ouche,CCH,27165,48.9623603,0.9378895
87594382,Condat - Le Lardin,CDT,24229,45.1267128,1.2267493
87394288,Condé-sur-Huisne,CDH,61116,48.3834826,0.8487023
87192666,Conflans - Jarny,CJJ,54273,49.1662895,5.8681853
87381459,Conflans Fin d'Oise,CFD,78172,48.98931,2.07465
87381897,Conflans-Sainte-Honorine,CSH,78172,48.99646,2.09783
87396218,Conlie,CIE,72089,48.1272909,-0.0113736
87396309,Connerré - Beillé,COB,72031,48.0735,0.48687
87144287,Contrexéville,CXC,88114,48.1796129,5.890633
87345116,Corbehem,COR,62240,50.3428545,3.0405375
87681007,Corbeil-Essonnes,COE,91174,48.61403,2.47401
87313056,Corbie,CBI,80212,49.9116183,2.4996846
87696617,Corbigny,CBY,58083,47.254807,3.6773226
87272286,Corcy,CKX,02216,49.2550929,3.2157221
87481820,Cordemais,CDQ,44045,47.3021502,-1.8466771
87613802,Cordes - Vindrac,VDC,81320,44.067189,1.900229
87713537,Corgoloin,CGO,21194,47.0841982,4.9171231
87381863,Cormeilles-en-Parisis,CPA,95176,48.96864,2.19358
87571430,Cormery,CEY,37083,47.26254,0.833953
87594481,Cornil,CIL,19061,45.2151758,1.6978482
87345132,Coron de Méricourt,CQW,62570,50.4150048,2.8854084
87471326,Corps-Nuds,CPS,35088,47.9851669,-1.5754724
87594119,Corrèze,CZE,19236,45.3294801,1.8810793
87478180,Corseul - Languenan,CFA,22105,48.4960574,-2.1414331
87696146,Cosne-Cours-sur-Loire,COS,58086,47.413996,2.931981
87171769,Coucy-lès-Eppes,CCP,02218,49.556282,3.7748209
87281402,Coudekerque-Branche,CDK,59155,51.0177069,2.3751425
87481804,Couëron,CNQ,44047,47.2220412,-1.7235014
87615120,Couffoulens - Leuc,CFW,11102,43.1555365,2.3161754
87116731,Couilly - Saint-Germain - Quincy,CYQ,77413,48.8830205,2.854057
87696831,Coulanges-sur-Yonne,CAO,89129,47.5270546,3.5472388
87116301,Coulommiers,CQU,77131,48.808006,3.08225
87382200,Courbevoie,KOU,92026,48.89831,2.24804
87571448,Courcay - Tauxigny,KYY,37085,47.2377076,0.867867
87342063,Courcelles-le-Comte,COK,62248,50.1694124,2.7880351
87192211,Courcelles-sur-Nied,CCD,57156,49.0634035,6.3109926
87171710,Courcy - Brimont,CIM,51183,49.3296003,4.0134623
87781161,Coursan,KOS,11106,43.23369,3.0510465
87394494,Courtalain - Saint-Pellerin,CWP,28356,48.0735988,1.1270043
87765180,Courthézon,CTZ,84039,44.0899478,4.8881802
87394221,Courville-sur-Eure,CVB,28116,48.451236,1.234836
87718270,Cousance,CSJ,39173,46.5353569,5.3868216
87447110,Coutances,CCS,50147,49.042928,-1.441726
87584516,Coutras,COU,33138,45.03661,-0.13169
87721241,Couzon-au-Mont-d'Or,KMD,69068,45.8486737,4.8294786
87313544,Cramoisy,CYO,60173,49.256625,2.40489
87613232,Cransac,CRZ,12083,44.522951,2.2718666
87683649,Cravant - Bazarnes,CBZ,89030,47.6785079,3.6811741
87725713,Crêches-sur-Saône,KSA,71150,46.2461762,4.7840233
87116772,Crécy-la-Chapelle,CLC,77142,48.859391,2.905748
87276006,Creil,CLH,60175,49.263757,2.4692439
87723502,Crépieux la Pape,CLP,69286,45.8038348,4.8922918
87296152,Crépy - Couvron,CYU,02238,49.6233401,3.5167165
87271593,Crépy-en-Valois,CYV,60176,49.231235,2.8864694
87761783,Crest,CRE,26108,44.7301546,5.0160968
87608802,Créteil Pompadour,CTP,94028,48.7715403,2.4352763
87286716,Croix - Wasquehal,CRW,59646,50.6785574,3.1380315
87672600,Croix du Prince,XDP,64445,43.2857104,-0.3791261
87281055,Croix L'Allumette,CIX,59163,50.6872009,3.1516591
87753491,Croix Sainte,XST,13056,43.4088317,5.0196445
87756338,Cros de Cagnes,CKG,06027,43.660465,7.167111
87271874,Crouy,CRU,02243,49.4037093,3.3569138
87116640,Crouy-sur-Ourcq,CQQ,77148,49.091821,3.063081
87491266,Cubzac-les-Ponts,KBZ,33143,44.9729407,-0.4590937
87755355,Cuers - Pierrefeu,CFU,83049,43.2364281,6.0856855
87481457,Cugand,KUG,85076,47.0582602,-1.253301
87342410,Cuinchy,CUH,62262,50.5219693,2.7473533
87142125,Culmont - Chalindrey,CYN,52155,47.8100902,5.4432217
87741074,Culoz,CUZ,01138,45.843264,5.778784
87214551,Dachstein,DCN,67300,48.5428546,7.5330038
87214213,Dambach-la-Ville,DMB,67084,48.3216345,7.4355565
87615484,Damiatte - Saint-Paul,DSP,81078,43.6566194,1.9733585
87271536,Dammartin - Juilly - Saint-Mard,DAM,77420,49.03219,2.69887
87575126,Dangé-Saint-Romain,DGE,86092,46.9378397,0.6087754
87700146,Danjoutin,DGI,90010,47.6175,6.86919
87182253,Dannemarie,DAN,68068,47.6275771,7.124907
87718312,Dannemarie - Velesmes,DNV,25195,47.2038599,5.8738348
87317081,Dannes - Camiers,DCQ,62201,50.5759062,1.614825
87315044,Daours,DAO,80036,49.899267,2.4590533
87721449,Dardilly Le Jubin,DDJ,69072,45.815143,4.7613451
87721480,Dardilly Les Mouilles,DDY,69072,45.7967409,4.7600288
87734673,Darsac,DAR,43259,45.14211,3.7365537
87673202,Dax,DAX,40088,43.720472,-1.050301
87696484,Decize,DZE,58095,46.837362,3.467274
87613174,Dégagnac,DEG,46087,44.6534974,1.3400861
87184440,Delle,DEL,90033,47.50593,7.00962
87718429,Deluz,DLZ,25197,47.2925132,6.199733
87343459,Denain,DEN,59172,50.3345415,3.388699
87212183,Dettwiller,DEE,67089,48.7518969,7.4652459
87276345,Deuil - Montmagny,DEU,95197,48.97589,2.33785
87172064,Deville,DVI,08139,49.8796028,4.7072062
87761841,Die,DIE,26113,44.7582549,5.3632053
87215665,Diemeringen,DRI,67095,48.9405,7.18529
87415018,Dieppe,DEV,76217,49.921788,1.081133
87141812,Dieulouard,DID,54157,48.843367,6.071489
87611681,Dieupentale,DIP,82048,43.8654687,1.2760011
87694695,Digoin,DIG,71176,46.4851604,3.9876537
87713040,Dijon,DJV,21231,47.32337,5.027208
87713008,Dijon Porte Neuve,DJP,21231,47.322806,5.054872
87478164,Dinan,DIN,22050,48.456764,-2.053542
87478040,Dingé,DNE,35094,48.3507382,-1.6859729
87474015,Dirinon,DIR,29140,48.3926343,-4.2855034
87575191,Dissay,DIF,86095,46.703544,0.4210161
87444414,Dives-sur-Mer - Cabourg,DVQ,14225,49.2864776,-0.1074996
87337378,Dives-sur-Mer Port Guillaume,DSU,14225,49.2910882,-0.1008455
87478073,Dol-de-Bretagne,DOL,35095,48.54425,-1.750536
87713412,Dole,DLE,39198,47.096084,5.488105
87141119,Dombasle-sur-Meurthe,DBS,54159,48.623275,6.343478
87718213,Domblans - Voiteur,DBV,39199,46.7627809,5.5977462
87396200,Domfront-en-Champagne,DFO,72119,48.1076766,0.0262592
87721738,Dommartin - Lissieu,DLU,69076,45.8397811,4.7344831
87316109,Dommartin - Remiencourt,DMM,80246,49.7996523,2.3926625
87276436,Domont,DMO,95199,49.03268,2.33746
87696427,Dompierre Sept Fons,DOP,03102,46.5263166,3.6749309
87295774,Dompierre-sur-Helpe,DMR,59177,50.146144,3.871144
87286435,Don - Sainghin,DON,59524,50.55176,2.91458
87172239,Donchery,DEY,08142,49.6981267,4.8747529
87481721,Donges,DNG,44052,47.3151,-2.07236
87142273,Donjeux,DNJ,52175,48.3658544,5.1482245
87764290,Donzère,DOE,26116,44.4433646,4.7046262
87684233,Dordives,DDI,45127,48.1471796,2.7628787
87214338,Dorlisheim,DHM,67101,48.5249915,7.4930546
87171512,Dormans,DOR,51217,49.0791611,3.641709
87345009,Douai,DOI,59178,50.371677,3.089986
87545525,Dourdan,DHY,91200,48.533466,2.009643
87540179,Dourdan La Forêt,DAQ,91200,48.535314,1.994908
87345165,Dourges,DOU,62274,50.43192,2.98697
87271403,Drancy,DRN,93029,48.93298,2.45497
87756775,Drap - Cantaron,DRA,06031,43.7599599,7.3168739
87476770,Drefféac,DRF,44053,47.4817568,-2.0503661
87316075,Dreuil-lès-Amiens,DAS,80256,49.91444,2.23091
87393488,Dreux,DRX,28134,48.7314561,1.3701604
87212357,Drusenheim,DRS,67106,48.7659128,7.9478463
87571612,Druye,DRY,37099,47.3070191,0.5354805
87697342,Dugny - La Courneuve T11,DLC,93027,48.9439,2.4115
87281006,Dunkerque,DKQ,59183,51.03047,2.368961
87214536,Duppigheim,DUP,67108,48.5439674,7.5868091
87641449,Durtol - Nohanent,DUR,63141,45.7947707,3.048557
87214544,Duttlenheim,DTM,67080,48.5453531,7.5661529
87281469,Ebblinghem,EBB,59184,50.7306459,2.409148
87214106,Ebersheim,EBH,67115,48.3099953,7.494471
87725895,Échirolles,EHR,38151,45.153022,5.718943
87710731,École-Valentin,ECV,25212,47.2749834,5.9944745
87396564,Écommoy,ECO,72124,47.8246286,0.2691867
87276394,Écouen - Ézanville,ECZ,95229,49.02273,2.36325
87721506,Ecully - Tassin,ECY,69244,45.7657162,4.7795238
87594168,Égletons,EGL,19073,45.4023816,2.0651243
87545475,Égly,ELY,91207,48.582364,2.222138
87597153,Éguzon-Chantôme,EGU,36070,46.4397694,1.5521707
87214239,Eichhoffen,ECF,67120,48.3824829,7.4495524
87141200,Einvaux,EIN,54175,48.5034859,6.3932959
87411173,Elbeuf - Saint-Aubin,ESA,76561,49.302766,1.00993
87784207,Elne,ELN,66065,42.5971138,2.9635851
87144436,Éloyes,ELS,88158,48.087067,6.6001593
87763466,Embrun,EMB,05046,44.567008,6.496773
87116046,Émerainville - Pontault-Combault,EMR,77169,48.806034,2.618004
87276022,Enghien-les-Bains,ENK,95210,48.97309,2.30699
87287276,Ennevelin,ENN,59197,50.5492981,3.1586612
87765826,Entraigues-sur-la-Sorgue,ENR,84043,44.0054278,4.9226971
87214528,Entzheim Aéroport,ENZ,67124,48.54699,7.62794
87575357,Épanvilliers,EPI,86029,46.2254951,0.2357576
87171553,Épernay,EPR,51230,49.046289,3.959798
87394114,Épernon,EPN,28140,48.6052471,1.6812578
87214221,Epfig,EFG,67125,48.3637643,7.4504053
87741280,Épierre - Saint-Léger,MEE,73109,45.457027,6.292521
87144006,Épinal,ELP,88160,48.178005,6.441787
87271122,Épinay - Villetaneuse,EPV,93031,48.95838,2.32865
87545228,Épinay-sur-Orge,EYO,91216,48.66952,2.33182
87271148,Épinay-sur-Seine,EYS,93031,48.9542084,2.3026142
87276147,Épluches,EPL,95572,49.0549329,2.1225973
87386763,Épône - Mézières,EPO,78217,48.9631225,1.8085932
87381418,Éragny - Neuville,ERA,95218,49.01824,2.09104
87590356,Erdre Active,ERD,44035,47.282902,-1.544552
87534131;87276055,Ermont - Eaubonne,ERT,95219,48.98032,2.27176
87276584,Ermont Halte,ERM,95219,48.9898,2.26323
87214148,Erstein,EEN,67130,48.4229857,7.6387869
87116327,Esbly,EYA,77171,48.90314191,2.81059946
87611707,Escalquens,EQA,31169,43.5170958,1.5422774
87345496,Escaudœuvres,EDV,59206,50.1918249,3.2754949
87272096,Esches,ESC,60218,49.2125205,2.1708125
87281113,Esquelbecq,ESQ,59210,50.8894369,2.4121536
87681601,Essonnes Robinson,ESO,91174,48.606095,2.463701
87313387,Estrées-Saint-Denis,ESD,60223,49.4382161,2.642402
87722579,Estressin,ESN,38544,45.540285,4.868273
87571422,Esvres sur Indre,ESV,37104,47.2841016,0.7816519
87175794,Étain,ETM,55181,49.2074907,5.6398079
87413328,Étainhus - Saint-Romain,EAH,76250,49.5612151,0.3310234
87718536,Étalans,EAS,25222,47.155884,6.2706173
87545137,Étampes,ETP,91223,48.436661,2.159468
87694141,Étang-sur-Arroux,ETG,71192,46.8679082,4.1838415
87317065,Étaples - Le Touquet,ETA,62318,50.51686,1.64231
87683201,Étigny - Véron,EYV,89160,48.1386835,3.2904186
87144642,Étival-Clairefontaine,ETL,88165,48.3671987,6.8769607
87545145,Étréchy,ETY,91226,48.493727,2.194323
87484154,Étriché - Châteauneuf,EEF,49132,47.6567082,-0.4608993
87317537,Eu,EUW,76255,50.0541988,1.416837
87745679,Évian-les-Bains,EVI,74119,46.397915,6.577457
87387001,Évreux Normandie,EVX,27229,49.018748,1.149629
87478552,Évron,EVN,53097,48.155501,-0.397338
87681361,Évry Val de Seine,EVR,91228,48.63442,2.45209
87681387,Évry-Courcouronnes,EVC,91228,48.625507,2.428581
87592121,Eymoutiers Vassivière,EYM,87064,45.7397876,1.7412237
87756387,Èze,EZZ,06059,43.7221842,7.3568031
87342527,Farbus,FAU,62324,50.357641,2.8310408
87193516,Farébersviller,FBR,57207,49.1181603,6.8618926
87116277,Faremoutiers - Pommeuse,FMP,77371,48.808494,2.993109
87193524,Farschviller,FWR,57208,49.0878773,6.9080815
87576173,Faubourg d'Orléans,FBL,41194,47.3669948,1.7403794
87193359,Faulquemont,FAQ,57209,49.0453391,6.6039774
87413542,Fécamp,FEC,76259,49.759277,0.375287
87212266,Fegersheim - Lipsheim,FHM,67268,48.4905892,7.6724806
87182626,Fellering,FRG,68089,47.8975893,6.9871347
87597849,Felletin,FEL,23079,45.8864021,2.169543
87172874,Fépin,FEP,08166,50.0234644,4.7266156
87684241,Ferrières - Fontenay,FFY,45148,48.0964767,2.7726332
87313742,Feuquières - Broquiers,FBS,60233,49.6545751,1.8305169
87726877,Feurs,FEU,42094,45.744156,4.230573
87722538,Feyzin,FEY,69276,45.6658584,4.8531349
87613091,Figeac,FIG,46102,44.603515,2.037355
87726729,Firminy,FNY,42095,45.391625,4.28643
87171330,Fismes,FIO,51250,49.310665,3.68213
87296871,Flavy-le-Martel,FAM,02315,49.7187375,3.1905076
87181040,Flaxlanden,FXL,68384,47.6986924,7.3044703
87448001,Flers,FLS,61169,48.744785,-0.573216
87721563,Fleurieux-sur-l'Arbresle,FSL,69086,45.8449944,4.6603815
87725663,Fleurville - Pont-de-Vaux,FLV,71591,46.4509279,4.8840722
87696633,Flez-Cuzy - Tannay,FEZ,58286,47.3630583,3.6149926
87576108,Foëcy,FCY,18096,47.1756905,2.1625062
87611616,Foix,FXE,09122,42.969746,1.607147
87447649,Folligny,FOL,50188,48.8299461,-1.4072231
87775379,Fons - Saint-Mamert,FMS,30112,43.9073195,4.2066687
87784819,Font-Romeu-Odeillo-Via,FRM,66124,42.4912317,2.0383917
87682427,Fontaine-le-Port,FPO,77188,48.4871358,2.7514043
87682211,Fontainebleau - Avon,FON,77014,48.416371,2.72634
87713586,Fontaines - Mercurey,FAE,71202,46.8512109,4.7750693
87393405,Fontenay-le-Fleury,FAF,78242,48.8074032,2.0404603
87141051,Fontenoy-sur-Moselle,FBE,54202,48.711721,5.9803654
87784769,Fontpédrouse,FTB,66080,42.5138062,2.1886585
87193003,Forbach,FOB,57227,49.1892278,6.9013184
87313833,Formerie,FMR,60245,49.6542178,1.7229081
87485326,Fors,FOW,79125,46.2345203,-0.4069449
87753442,Fos-sur-Mer,FOS,13077,43.428029,4.974579
87413377,Foucart - Alvimare,FTA,76279,49.608289,0.5969601
87214734,Fouday,FDY,67144,48.4248874,7.1874246
87141036,Foug,FUG,54205,48.6792561,5.7912761
87471201,Fougeray - Langon,FGL,35145,47.7297956,-1.8510921
87486316,Fougeré,FUE,49143,46.6653044,-1.2319718
87313841,Fouilloy,FIY,60248,49.7366368,1.8260404
87342204,Fouquereuil,FQE,62349,50.5255091,2.6074449
87696229,Fourchambault,FLT,58117,47.0189684,3.0873673
87295048,Fourmies,FMI,59249,50.01541,4.05357
87733675;87366922,Fourqueux - Bel-Air,EBL,78551,48.89494,2.0705
87726737,Fraisses - Unieux,FRU,42099,45.3948228,4.2610375
87417444,Franchet d'Esperey,FRP,51454,49.2425356,4.013869
87722702,Francheville,FRW,69089,45.7336473,4.7693729
87276071,Franconville - Le Plessis-Bouchard,FPB,95252,48.99358,2.23514
87718304,Franois,FOI,25258,47.2273609,5.937498
87715136,Frasne,FRA,25259,46.857596,6.157767
87113894,Freinville Sevran,FSV,93071,48.926637,2.519019
87757500,Fréjus,FRJ,83061,43.432032,6.732941
87444182,Frénouville - Cagny,FVL,14287,49.1411192,-0.2603256
87276659,Frépillon,FPN,95256,49.0462,2.19717
87296293,Fresnoy-le-Grand,FEG,02334,49.9501964,3.43268
87574533,Fréteval - Morée,FRE,41095,47.8919172,1.211813
87286641,Fretin,FRI,59256,50.5599254,3.1495133
87342212,Frévin-Capelle,FVK,62363,50.3473177,2.6338262
87592360,Fromental,FRO,87068,46.1715646,1.4324317
87142240,Froncles Buxières,FCB,52211,48.29674,5.14156
87741629,Frontenex,TFF,73121,45.6305461,6.3140556
87773556,Frontignan,FRN,34108,43.444934,3.758689
87141077,Frouard,FRD,54215,48.75545,6.14411
87473876,Frynaudour,FYD,22233,48.7275919,-3.1284527
87172098,Fumay,FUY,08185,49.986048,4.6926
87324095,Futuroscope,FTU,86062,46.669918,0.377209
87765446,Gadagne,GDA,84036,43.9296817,4.9568087
87113514,Gagny,GNQ,93032,48.883125,2.527106
87615252,Gaillac,GAI,81099,43.905969,1.894855
87415620,Gaillon - Aubevoye,GAA,27022,49.174626,1.352461
87775130,Gallargues-le-Montueux,GGE,30123,43.716229,4.1715027
87497461,Gallieni Cancéropôle,OGI,31555,43.5730877,1.4195801
87694638,Galuzot,GLZ,71486,46.6421069,4.3300578
87212332,Gambsheim,GHM,67151,48.6948699,7.8791884
87672618,Gan,GNJ,64230,43.2335932,-0.391462
87191742,Gandrange - Amnéville,GDG,57019,49.2608222,6.1358897
87732404,Gannat,GAN,03118,46.0975964,3.2047514
